Wiki_ID,genres
26068661,"['Thriller', 'Adventure', 'Action', 'Crime']"
350629,"['Drama', 'Thriller', 'Indie', 'Science Fiction', 'Horror']"
14445050,"['Drama', 'Teen']"
903140,"['Comedy', 'Crime', 'World cinema']"
4018828,"['Comedy', 'Adventure', 'Family Film']"
709318,"['Comedy', 'Thriller', 'Science Fiction']"
1102138,"['Drama', 'Thriller', 'World cinema', 'Mystery']"
21404478,"['Drama', 'Romance Film', 'Adventure', 'Indie']"
320500,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
9822793,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
282964,"['Drama', 'Thriller', 'Crime']"
6257968,"['Drama', 'Comedy', 'Romance Film']"
23487599,"['Drama', 'Comedy']"
5767035,"['Drama', 'Comedy', 'Romance Film', 'Crime', 'World cinema', 'Musical']"
633832,"['Drama', 'Thriller', 'Crime', 'Mystery']"
5305513,['Comedy']
1312930,"['Comedy', 'Thriller']"
1232511,"['Comedy', 'Adventure', 'Action', 'Crime', 'Teen']"
2311219,"['Drama', 'Thriller']"
1118809,"['Comedy', 'Adventure', 'Action']"
24873579,['Action']
27756613,"['Drama', 'Romance Film', 'Musical']"
561315,"['Drama', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
2302751,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'Musical']"
3096943,"['Drama', 'Romance Film', 'Indie', 'Documentary']"
1322542,"['Drama', 'Romance Film', 'World cinema']"
2540786,"['Drama', 'Romance Film']"
16125220,['Drama']
3653886,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
7194265,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
897540,"['Drama', 'Comedy', 'Science Fiction']"
20822165,"['Drama', 'Comedy', 'Thriller', 'Crime']"
26717073,"['Drama', 'Thriller', 'Action', 'Mystery']"
12715828,"['Drama', 'Romance Film', 'Adventure', 'Action', 'World cinema', 'Musical']"
11883104,"['Drama', 'Thriller', 'Crime']"
7681320,"['Drama', 'Crime', 'Indie']"
12433713,"['Drama', 'Romance Film', 'Thriller']"
4053005,['Mystery']
1934977,"['Drama', 'Thriller', 'Crime']"
18070610,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
369682,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'World cinema']"
26137623,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
17444150,"['Comedy', 'World cinema', 'Musical']"
3681867,"['Drama', 'Romance Film']"
32832973,['Drama']
1041202,"['Drama', 'Comedy', 'Family Film']"
18949985,"['Drama', 'Comedy', 'Romance Film']"
24771643,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
18798887,"['Drama', 'Comedy', 'Romance Film']"
2295405,"['Drama', 'Romance Film']"
18935404,['Action']
1278961,"['Drama', 'Romance Film', 'Adventure', 'Documentary', 'History']"
887457,"['Drama', 'Comedy', 'Romance Film']"
13806284,"['Comedy', 'Romance Film']"
6768671,['Drama']
4091758,"['Comedy', 'Adventure', 'Action']"
20370386,"['Drama', 'Thriller', 'Action', 'Crime', 'Documentary']"
18800331,"['Drama', 'History']"
22099425,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Science Fiction', 'Musical']"
8055976,"['Comedy', 'Romance Film']"
33163409,"['Comedy', 'Romance Film']"
2522220,"['Thriller', 'Indie', 'Science Fiction', 'Horror']"
30407971,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
1062036,"['Comedy', 'Romance Film', 'Indie', 'Teen']"
30865203,"['Drama', 'Romance Film', 'Musical', 'Teen']"
14566842,"['Drama', 'Thriller', 'Action', 'Crime']"
9121945,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
23652051,"['Drama', 'Documentary']"
24168343,['Comedy']
2032676,"['Drama', 'Crime']"
32784130,"['Action', 'Family Film']"
1102282,"['Drama', 'Documentary', 'History']"
9010968,"['Drama', 'Indie', 'Musical']"
3671998,"['Thriller', 'Horror']"
15726696,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
34466855,['Action']
5375472,"['Drama', 'Adventure', 'Action', 'Documentary', 'History']"
534778,"['Comedy', 'Indie', 'Horror']"
24978786,"['Drama', 'Romance Film']"
347235,"['Indie', 'Horror', 'Teen']"
23252763,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
30824882,['Thriller']
26639765,"['Thriller', 'Horror', 'Mystery']"
1577984,"['Thriller', 'Crime', 'Horror', 'Mystery']"
1129583,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
3184269,"['Comedy', 'Adventure', 'Action']"
644845,['Comedy']
2887314,"['Thriller', 'Horror']"
23023919,"['Drama', 'Documentary']"
2932827,"['Drama', 'Comedy']"
14812466,"['Drama', 'Comedy']"
1898116,"['Drama', 'Documentary']"
1325571,"['Drama', 'Adventure', 'Action', 'World cinema', 'Science Fiction', 'Family Film']"
3140828,"['Drama', 'Thriller', 'Crime']"
945305,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'Documentary']"
32984773,['Adventure']
1660125,"['Drama', 'Comedy', 'Documentary']"
33774989,"['Drama', 'Thriller', 'Indie', 'Horror', 'Mystery']"
2701438,"['Drama', 'Romance Film', 'Indie', 'World cinema', 'Mystery']"
13814165,"['Drama', 'Comedy', 'History']"
7800159,"['Drama', 'Comedy', 'Indie']"
35935071,"['Drama', 'Thriller', 'Crime']"
172278,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
17867578,"['Comedy', 'Thriller']"
24835734,"['Drama', 'Romance Film']"
2450545,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
24884045,"['Drama', 'Comedy']"
15703454,"['Drama', 'Thriller', 'Horror']"
443556,"['Drama', 'Romance Film', 'Crime', 'Indie', 'Documentary']"
2359987,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
2623071,"['Comedy', 'Crime']"
248601,"['Comedy', 'Indie', 'Musical']"
24451216,"['Drama', 'Thriller', 'Horror']"
67414,"['Thriller', 'Adventure', 'Action', 'Crime']"
833502,"['Drama', 'Thriller', 'Action', 'Crime', 'Indie']"
818002,"['Drama', 'Thriller', 'Action', 'Crime', 'Mystery']"
3788150,"['Comedy', 'Romance Film']"
2137591,"['Drama', 'Romance Film', 'Indie', 'History']"
27490108,"['Drama', 'Comedy']"
19275224,"['Drama', 'Thriller', 'Crime', 'World cinema', 'Musical']"
23092448,['Comedy']
9315177,"['Drama', 'Documentary', 'Musical']"
28185076,['Comedy']
961777,"['Drama', 'Comedy', 'Teen']"
2541839,"['Drama', 'Thriller', 'Crime', 'Mystery']"
20088468,"['Drama', 'Crime']"
1898832,"['Indie', 'Documentary', 'History']"
5920233,['Drama']
8538110,"['Indie', 'Documentary', 'Teen']"
906076,['Documentary']
23950782,"['Adventure', 'Science Fiction']"
5883086,"['Drama', 'Musical']"
10753947,"['Drama', 'Romance Film', 'Science Fiction', 'Mystery']"
3422774,"['Comedy', 'Romance Film']"
20404985,"['Drama', 'Crime', 'World cinema']"
35368470,"['Drama', 'Family Film']"
267633,"['Documentary', 'Musical']"
1267713,"['Drama', 'Thriller', 'Horror', 'Mystery']"
565318,"['Adventure', 'Action', 'Science Fiction']"
73498,"['Drama', 'Crime']"
16964329,"['Thriller', 'Horror']"
2906780,"['Indie', 'Documentary']"
600194,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
19587744,['Horror']
3238135,"['Thriller', 'Adventure', 'Action', 'World cinema', 'Horror', 'Teen']"
2663035,"['Thriller', 'Adventure', 'Action', 'World cinema', 'Science Fiction', 'Horror']"
2037842,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime']"
1655618,"['Drama', 'Comedy', 'Adventure', 'Family Film']"
9079357,"['Thriller', 'Adventure', 'Action', 'Crime']"
4892253,['Drama']
23266073,"['Drama', 'Family Film', 'Documentary', 'History']"
24228929,"['Drama', 'Thriller', 'Crime']"
189776,"['Drama', 'Comedy', 'World cinema', 'History']"
6602875,['Drama']
28147837,"['Romance Film', 'Documentary']"
7047921,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Indie']"
31918569,"['Drama', 'Thriller']"
28174450,"['Drama', 'Comedy', 'Romance Film']"
19221106,"['Comedy', 'Romance Film', 'Crime', 'Indie']"
3096476,"['Thriller', 'Indie', 'Horror']"
24201336,"['Drama', 'Indie']"
133622,"['Drama', 'Romance Film', 'World cinema']"
1380618,"['Drama', 'Indie', 'Documentary']"
2886036,"['Comedy', 'Adventure', 'Action']"
14812463,"['Drama', 'Comedy', 'Crime']"
26835108,"['Drama', 'Romance Film', 'Action', 'Family Film']"
29437259,"['Comedy', 'Romance Film']"
1873017,"['Drama', 'Thriller', 'Crime']"
450634,"['Drama', 'Comedy', 'Science Fiction', 'Family Film']"
3412648,"['Comedy', 'Adventure', 'Indie']"
2129381,"['Drama', 'Thriller', 'Crime', 'Mystery']"
28840474,['Documentary']
2647404,"['Drama', 'Comedy', 'Romance Film']"
15274957,"['Drama', 'Comedy', 'Family Film']"
15714214,['Family Film']
2055559,"['Drama', 'Romance Film', 'Indie', 'World cinema']"
1220357,"['Documentary', 'Musical', 'History']"
32803232,"['Drama', 'World cinema']"
8880229,"['Drama', 'Adventure', 'Family Film']"
238906,"['Comedy', 'Adventure', 'Action', 'Musical']"
26316286,"['Drama', 'Comedy', 'Indie']"
22068361,"['Drama', 'Comedy']"
6934510,"['Comedy', 'Family Film']"
13198624,"['Drama', 'World cinema', 'Family Film', 'Musical']"
2354228,"['Comedy', 'Romance Film']"
7216695,"['World cinema', 'Documentary']"
1223359,"['Drama', 'Teen']"
33477320,['Drama']
4760936,"['Drama', 'Thriller', 'Crime', 'Mystery']"
18592769,['Documentary']
1011468,"['Drama', 'Adventure', 'Action', 'History']"
4731909,"['Drama', 'Romance Film']"
18854703,"['Drama', 'World cinema']"
30503750,"['Drama', 'Thriller', 'Adventure', 'Action']"
33623750,['Thriller']
31893898,"['Drama', 'Romance Film']"
34400393,"['Drama', 'Adventure', 'Family Film']"
1210579,"['Drama', 'Indie']"
22023395,['Documentary']
3447166,"['Comedy', 'Romance Film', 'Science Fiction', 'Horror', 'Musical']"
3842309,"['Drama', 'Science Fiction', 'Mystery']"
29499533,"['Thriller', 'Horror']"
431562,"['Drama', 'Comedy', 'Musical']"
1828769,['Drama']
24564971,"['Drama', 'Romance Film']"
2676861,"['Comedy', 'Indie']"
19646172,"['Drama', 'Comedy', 'Adventure', 'Family Film']"
16749397,"['Drama', 'Romance Film', 'Indie', 'World cinema']"
1519783,"['Adventure', 'Action', 'Science Fiction']"
3077127,"['Drama', 'Romance Film', 'Thriller', 'World cinema', 'Musical']"
18822983,"['Drama', 'Comedy']"
164365,"['Thriller', 'Adventure', 'Action']"
7651220,"['Drama', 'Musical']"
32674282,"['World cinema', 'Documentary']"
1710716,['Comedy']
10422861,"['Drama', 'World cinema', 'Documentary']"
227291,"['Comedy', 'Science Fiction', 'Teen']"
5208840,"['Drama', 'History']"
3645643,"['Drama', 'Crime', 'World cinema']"
4056928,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
129368,['Drama']
25430565,"['Drama', 'Thriller', 'Mystery']"
7639118,"['Documentary', 'History']"
75264,"['Drama', 'Thriller', 'Crime', 'Mystery']"
2018921,"['Comedy', 'Romance Film']"
5549799,['Drama']
35277263,"['Drama', 'Thriller', 'Crime']"
2473101,"['Comedy', 'Adventure', 'Action', 'Crime']"
1412408,"['Comedy', 'Adventure', 'Action']"
4731904,"['Drama', 'Romance Film', 'Teen']"
27731736,"['Drama', 'Romance Film', 'Thriller', 'Science Fiction', 'Horror', 'Mystery']"
16143062,"['Drama', 'Family Film']"
13095699,['Documentary']
23883858,"['Drama', 'Thriller', 'Adventure', 'Action']"
68124,"['Drama', 'Comedy', 'Romance Film', 'Teen']"
23255,"['Drama', 'History']"
3082124,"['Drama', 'Crime']"
3471023,"['Comedy', 'Romance Film', 'Musical']"
1552787,['Documentary']
1474328,"['Comedy', 'Romance Film', 'Science Fiction']"
9712252,"['Drama', 'Romance Film', 'Thriller', 'Crime']"
15147828,"['Indie', 'Documentary', 'History']"
22430724,"['Drama', 'Comedy', 'Romance Film']"
1344253,"['Comedy', 'Science Fiction', 'Family Film']"
468326,"['Drama', 'Thriller', 'Crime']"
20160873,['Documentary']
3263452,['Comedy']
3038038,"['Horror', 'Teen']"
34287962,"['Drama', 'Thriller', 'Crime']"
9911759,[]
3598416,"['Drama', 'Thriller', 'Crime']"
24013376,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
22295865,['Comedy']
1214211,"['Drama', 'World cinema']"
4228739,"['Drama', 'Comedy', 'Family Film']"
21395172,"['Drama', 'Musical', 'History']"
2162986,['Drama']
348292,"['Adventure', 'Science Fiction', 'Family Film']"
1316128,['Comedy']
33384315,['Drama']
168498,"['Drama', 'Romance Film', 'Science Fiction']"
8419530,"['Drama', 'Crime', 'Indie']"
18253791,"['Romance Film', 'Indie', 'Documentary']"
5807082,"['Drama', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
2520368,"['Drama', 'Romance Film', 'Indie', 'Teen']"
529276,"['Thriller', 'Adventure', 'Action', 'Horror']"
17294536,"['Documentary', 'Musical']"
5578994,"['Drama', 'Thriller', 'Adventure', 'Action']"
27113348,"['Drama', 'World cinema']"
21606793,"['Thriller', 'Adventure', 'Action']"
3871584,"['Science Fiction', 'Horror']"
7467504,['Comedy']
187720,"['Drama', 'Comedy', 'Teen']"
5541078,"['Thriller', 'Crime', 'Horror', 'Mystery']"
9782726,"['Thriller', 'Adventure', 'Action']"
22628938,"['Drama', 'Adventure', 'Action']"
29296535,"['Adventure', 'Action']"
24657771,"['Drama', 'Romance Film']"
11036762,"['Comedy', 'Action', 'Science Fiction']"
706047,"['Romance Film', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
3677015,"['Drama', 'Adventure', 'Science Fiction', 'Family Film']"
3059082,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime']"
24731602,['Drama']
1841530,"['Comedy', 'Romance Film']"
4089762,"['World cinema', 'Musical']"
5565075,"['Drama', 'Thriller', 'Crime']"
2452747,['Comedy']
19534959,"['World cinema', 'Documentary']"
12191026,"['Comedy', 'Romance Film', 'Thriller', 'Indie', 'Teen']"
18943833,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Crime']"
5301628,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'History']"
667194,"['Drama', 'Romance Film', 'Thriller', 'Crime']"
897481,"['Drama', 'Comedy', 'Romance Film', 'Teen']"
1377427,"['Drama', 'Documentary']"
22904509,"['Comedy', 'Romance Film']"
12751960,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
5813191,"['Comedy', 'Thriller', 'Action', 'Crime', 'Mystery']"
34790819,"['Drama', 'Comedy', 'Indie']"
4681364,"['Drama', 'Thriller', 'Crime']"
6330497,"['World cinema', 'Horror']"
23427823,"['Drama', 'Crime', 'Indie', 'Documentary']"
25549165,['Drama']
34996704,"['Drama', 'Thriller', 'Crime']"
12000999,"['Drama', 'Thriller', 'Action', 'Crime']"
3750829,"['Drama', 'Romance Film', 'Thriller']"
4299486,['Comedy']
5566494,"['Comedy', 'Romance Film', 'Indie', 'Science Fiction']"
779536,"['Drama', 'History']"
1792785,"['Adventure', 'Action', 'Crime', 'History']"
2973523,"['Comedy', 'Indie']"
2871613,"['Comedy', 'Romance Film', 'Adventure', 'Action']"
24709102,"['Drama', 'World cinema']"
394792,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Indie']"
28598939,"['Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
2876631,"['Drama', 'Thriller', 'Science Fiction', 'Horror']"
3145613,"['Drama', 'Comedy', 'Indie', 'Musical']"
858575,"['Romance Film', 'Adventure', 'Action', 'Science Fiction', 'Family Film', 'Mystery']"
1903318,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Action']"
73376,"['Comedy', 'Romance Film']"
1848081,"['Comedy', 'Indie']"
36254315,['Comedy']
2380183,"['Drama', 'Crime', 'Documentary']"
33757147,['Comedy']
4373578,"['Crime', 'World cinema', 'Documentary']"
11585638,"['Drama', 'Comedy', 'Crime']"
35641836,"['Comedy', 'Romance Film']"
1035959,"['Comedy', 'Adventure', 'Mystery']"
18299903,"['World cinema', 'Musical']"
15111478,"['Drama', 'Romance Film', 'History']"
35195392,['Drama']
716738,"['Drama', 'Romance Film', 'Science Fiction', 'Mystery']"
454655,"['Drama', 'Comedy', 'Romance Film', 'Musical']"
434738,"['Drama', 'Romance Film', 'World cinema', 'History']"
24165886,"['Drama', 'Romance Film', 'Action']"
1695534,"['Adventure', 'Action', 'Science Fiction']"
2396120,"['Comedy', 'Adventure', 'Action', 'Crime']"
26122705,"['Drama', 'Comedy', 'World cinema']"
19485792,"['Comedy', 'Action']"
1598996,"['Comedy', 'Adventure']"
32790377,"['Drama', 'Thriller', 'Crime']"
3418874,"['Indie', 'Documentary']"
1485962,"['Comedy', 'Romance Film', 'Action', 'Crime', 'Science Fiction']"
6181527,"['Comedy', 'Adventure', 'Action', 'Crime', 'Indie']"
13602642,"['Drama', 'Romance Film', 'World cinema']"
30868944,['Drama']
1942317,"['Drama', 'Comedy']"
2958168,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
9391085,"['Drama', 'Comedy', 'Romance Film', 'Family Film', 'Musical', 'Teen']"
379851,"['Comedy', 'Indie', 'World cinema']"
2546472,"['Indie', 'Horror', 'Teen']"
1291587,"['Drama', 'Romance Film']"
2161511,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
7305656,"['Drama', 'Comedy', 'Romance Film']"
36116134,"['Drama', 'Comedy', 'Romance Film']"
236122,"['Thriller', 'Crime']"
11253233,"['Drama', 'Romance Film', 'Adventure']"
6503294,"['Comedy', 'Family Film']"
5579274,"['Romance Film', 'Adventure']"
19831101,"['Drama', 'Romance Film', 'World cinema']"
17123894,['Documentary']
9162935,"['Drama', 'World cinema', 'Musical']"
10579135,"['Drama', 'Documentary']"
10476354,"['Indie', 'Family Film']"
4062150,"['Drama', 'Thriller', 'World cinema', 'Science Fiction']"
2704658,"['Drama', 'World cinema', 'History']"
3635829,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
18929976,"['Comedy', 'Romance Film']"
27381413,['Drama']
24159181,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Action', 'Indie']"
2461592,"['Comedy', 'Adventure', 'Action']"
11671832,"['Drama', 'Thriller', 'Crime', 'Mystery']"
30268530,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
1430376,"['Drama', 'Comedy']"
3946762,"['Drama', 'Thriller', 'World cinema', 'Musical']"
2511267,"['Drama', 'Romance Film', 'Indie', 'World cinema']"
29170556,"['Thriller', 'Action']"
30273553,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
314775,"['Comedy', 'Romance Film']"
18895020,"['Drama', 'Documentary']"
6578384,"['Drama', 'Thriller', 'Crime', 'Indie']"
15439307,"['Indie', 'Documentary', 'History']"
29196894,"['Drama', 'Comedy']"
11046944,"['Crime', 'Documentary', 'History']"
6745357,['Comedy']
7255312,"['Drama', 'Thriller', 'Horror']"
17726219,"['Comedy', 'Adventure', 'Action', 'Science Fiction']"
805053,"['Drama', 'Comedy', 'Romance Film']"
10155456,"['Thriller', 'Adventure', 'Action', 'Crime']"
2241866,"['Drama', 'Romance Film']"
8877682,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
2190622,"['Thriller', 'Adventure', 'Action', 'Crime']"
24330723,"['Thriller', 'Crime']"
6439404,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
22044760,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'History']"
5313889,"['Drama', 'Thriller', 'Crime', 'Mystery']"
26695339,"['Drama', 'Thriller', 'Horror']"
1329111,['Comedy']
36566804,['Drama']
17997162,['Comedy']
7643463,"['Action', 'Science Fiction']"
2298243,"['Drama', 'Romance Film', 'Crime', 'Indie', 'Teen']"
5083366,"['Drama', 'Thriller', 'Crime']"
465470,"['Drama', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
106357,"['Drama', 'Thriller', 'Mystery', 'History']"
4792606,"['Comedy', 'Romance Film', 'World cinema']"
33346413,"['Drama', 'Comedy']"
13285223,"['Thriller', 'Crime', 'Indie']"
24044707,"['Comedy', 'World cinema']"
27320682,"['Drama', 'Comedy', 'World cinema']"
19011948,"['Comedy', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
16343214,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
5276908,"['Comedy', 'Romance Film', 'World cinema']"
27792643,"['Drama', 'Indie', 'Musical']"
15516110,"['Drama', 'Comedy', 'History']"
28215554,"['Action', 'World cinema', 'Documentary', 'History']"
8964687,"['Drama', 'Thriller', 'Action']"
1794686,"['Drama', 'Thriller', 'Indie', 'World cinema']"
1176717,"['Drama', 'Indie', 'Teen']"
752081,"['Drama', 'Romance Film']"
1962219,"['Comedy', 'Science Fiction', 'Horror', 'Family Film']"
42313,"['Thriller', 'Crime', 'Horror', 'Mystery']"
18906738,"['Drama', 'Thriller', 'World cinema']"
8916073,"['Comedy', 'World cinema']"
9897840,"['Drama', 'Romance Film']"
576204,"['Comedy', 'Romance Film']"
2426058,['Drama']
870946,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
9823573,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
1235519,"['Comedy', 'Adventure']"
4564324,"['Drama', 'Adventure', 'Action', 'World cinema']"
4419809,"['Drama', 'Family Film']"
1123132,"['Comedy', 'Thriller', 'Indie', 'Horror', 'Teen']"
338849,"['Adventure', 'Action', 'Science Fiction', 'Family Film']"
34643655,['Family Film']
34312285,['Horror']
2297089,"['Drama', 'Romance Film', 'Science Fiction']"
1820344,"['Drama', 'Thriller', 'Crime']"
11798743,['Comedy']
326124,"['Drama', 'Comedy', 'World cinema']"
