,key_0,Wiki_ID,tconst,Freebase_ID,movie,release_date,genres,countries,Ratio_Female_to_Total,num_female,num_male,languages,total_gross,gross,ratio_of_home_country,country,Region,treatment_region,n_languages,n_countries,propensity_score
3807,"('United Kingdom',)",3763760,tt0460740,/m/09zqc0,cashback,2006.0,"['Romance Film', 'Drama', 'Comedy']",['United Kingdom'],0.3333333333333333,3.0,6.0,"['English', 'Spanish']",2294291.0,6103.0,0.002660081044645165,['United Kingdom'],Europe,1,2,1,0.12542032521060237
3090,"('United States of America', 'Canada')",2571348,tt0408985,/m/07nt4j,last holiday,2006.0,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Adventure']",['United States of America'],0.3076923076923077,4.0,9.0,"['French', 'English']",43451846.0,38399961.0,0.8837360097428312,"['United States of America', 'Canada']",North America,0,2,1,0.12542032521060237
5027,"('United Kingdom',)",7029299,tt0425196,/m/0h11zx,like minds,2006.0,"['Crime Fiction', 'Thriller', 'World cinema', 'Psychological thriller', 'Drama', 'Crime Thriller']","['Australia', 'United Kingdom', 'New Zealand']",0.375,3.0,5.0,['English'],886756.0,1511.0,0.0017039636608040993,['United Kingdom'],Europe,1,1,3,0.13958211995782946
2543,"('United States of America', 'Canada', 'Germany')",1945359,tt0414982,/m/0680y4,final destination 3,2006.0,"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']","['United States of America', 'Canada', 'Germany']",0.4375,7.0,9.0,['English'],118890272.0,59145021.0,0.4974756975911368,"['United States of America', 'Canada', 'Germany']",,0,1,3,0.13958211995782946
6248,"('United Kingdom',)",14057791,tt0800099,/m/03cs92y,joe strummer: the future is unwritten,2007.0,['Documentary'],"['Ireland', 'United Kingdom']",0.0,0.0,1.0,['English'],1193491.0,323479.0,0.2710359776487632,['United Kingdom'],Europe,1,1,2,0.1344625380836463
4045,"('United States of America', 'Canada', 'United Kingdom')",4265347,tt0427327,/m/0bt3j9,hairspray,2007.0,"['LGBT', 'Parody', 'Comedy film', 'Cult', 'Musical', 'Romance Film']","['United States of America', 'United Kingdom']",0.47058823529411764,8.0,9.0,['English'],203627753.0,144726790.0,0.7107419684584939,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.1344625380836463
6324,"('France',)",14709912,tt0758799,/m/03gtxwp,whatever lola wants,2007.0,['Comedy-drama'],"['France', 'Canada']",1.0,1.0,0.0,"['Arabic', 'English']",655467.0,444259.0,0.6777747773724688,['France'],Europe,1,2,2,0.1387281332767866
4174,"('Sweden', 'Mexico')",4532406,tt0796206,/m/0c7hl5,the black pimpernel,2007.0,"['Drama', 'World cinema', 'Biopic [feature]']","['Mexico', 'Sweden']",0.5,4.0,4.0,"['English', 'Spanish']",704740.0,679919.0,0.9647799188353152,"['Sweden', 'Mexico']",,0,2,2,0.1387281332767866
8787,"('United States of America', 'Canada')",35805152,tt2082232,/m/0j8f27z,china heavyweight,2012.0,"['Sports', 'Documentary']","['Finland', 'Japan', 'Canada', 'China', 'United Kingdom']",,,,['Chinese language'],10550.0,10550.0,1.0,"['United States of America', 'Canada']",North America,0,1,5,0.19144464373392356
8604,"('United Kingdom',)",33938681,tt2090463,/m/0hndcdl,big boys gone bananas!*,2011.0,"['Biography', 'Drama', 'Documentary']","['United States of America', 'United Kingdom', 'Denmark', 'Sweden', 'Germany']",,,,"['Swedish', 'English']",1175.0,1175.0,1.0,['United Kingdom'],Europe,1,2,5,0.19140310255279383
8813,"('Germany',)",36116134,tt2325717,/m/0k0x9yc,heiter bis wolkig,2012.0,"['Romance Film', 'Drama', 'Comedy film']",['Germany'],0.5,1.0,1.0,['German'],2945187.0,2747792.0,0.9329770910981204,['Germany'],Europe,1,1,1,0.14683949153258502
4702,"('United States of America', 'Canada')",5920611,tt1915581,/m/0h63gl9,magic mike,2012.0,"['Biographical film', 'Drama', 'Comedy film']",['United States of America'],0.35294117647058826,6.0,11.0,['American English'],163609671.0,113781613.0,0.6954455216770162,"['United States of America', 'Canada']",North America,0,1,1,0.14683949153258502
5839,"('Switzerland',)",11496314,tt0478829,/m/02rfv_r,vitus,2006.0,"['Family Drama', 'Drama', 'World cinema']",['Switzerland'],0.0,0.0,2.0,"['Swiss German', 'English', 'German']",6079556.0,2993096.0,0.49232147873956583,['Switzerland'],Europe,1,3,1,0.12944197010794845
2695,"('United States of America', 'Canada')",2103217,tt0432402,/m/06mb0s,factory girl,2006.0,"['Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",['United States of America'],0.5333333333333333,8.0,7.0,"['French', 'English', 'Slovak']",3572632.0,1675241.0,0.46890947626287843,"['United States of America', 'Canada']",North America,0,3,1,0.12944197010794845
2580,"('Spain',)",1996562,tt0430576,/m/06crxf,the secret life of words,2005.0,"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'World cinema']",['Spain'],0.3333333333333333,3.0,6.0,"['English', 'Spanish']",6409045.0,4092793.0,0.638596389945772,['Spain'],Europe,1,2,1,0.12147754432754851
2551,"('United States of America', 'Canada')",1958425,tt0421239,/m/068_3t,red eye,2005.0,"['Thriller', 'Action', 'Suspense', 'Psychological thriller']",['United States of America'],0.45454545454545453,5.0,6.0,"['Russian', 'English']",96258201.0,57891803.0,0.6014220336405415,"['United States of America', 'Canada']",North America,0,2,1,0.12147754432754851
5495,"('United Kingdom',)",9307324,tt0455933,/m/0283x9j,dead man's cards,2006.0,"['Thriller', 'Crime Thriller', 'Drama']",['United Kingdom'],0.0,0.0,2.0,['English'],5870.0,5870.0,1.0,['United Kingdom'],Europe,1,1,1,0.12150618972278616
2931,"('United States of America', 'Canada')",2385928,tt0452594,/m/078958,the break-up,2006.0,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Black comedy', 'Romance Film']",['United States of America'],0.3888888888888889,7.0,11.0,['English'],205668210.0,118703275.0,0.5771590806376931,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
4479,"('United Kingdom',)",5387833,tt0464049,/m/0djkrp,the history boys,2006.0,"['LGBT', 'Ensemble Film', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Teen']",['United Kingdom'],0.2,3.0,12.0,['English'],13407101.0,8204365.0,0.6119417613099207,['United Kingdom'],Europe,1,1,1,0.12150618972278616
3366,"('United States of America', 'Canada')",2983487,tt0370032,/m/08hntd,ultraviolet,2006.0,"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Dystopia']",['United States of America'],0.4,2.0,3.0,['English'],30937093.0,18535812.0,0.5991452396642438,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
2036,"('France',)",1371014,tt0307343,/m/04xfx9,a ton image,2004.0,"['Thriller', 'Science Fiction']",['France'],0.4,2.0,3.0,['French'],347105.0,347105.0,1.0,['France'],Europe,1,1,1,0.11393902414204478
1511,"('United States of America', 'Canada')",928529,tt0366174,/m/03qtpl,anacondas: the hunt for the blood orchid,2004.0,"['Thriller', 'Natural horror films', 'Horror', 'Adventure', 'Jungle Film', 'Action/Adventure', 'Action']",['United States of America'],0.15384615384615385,2.0,11.0,['English'],69508043.0,32238923.0,0.4638157198584918,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
7298,"('France',)",22814902,tt1023441,/m/063z6ss,coco chanel & igor stravinsky,2009.0,"['Melodrama', 'Japanese Movies', 'World cinema', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Romance Film']","['Switzerland', 'France', 'Japan']",0.16666666666666666,1.0,5.0,"['French', 'Russian', 'English']",6055859.0,885868.0,0.14628279819592893,['France'],Europe,1,3,3,0.16285935159914924
6231,"('Sweden', 'Germany')",13934307,tt1038043,/m/03cnn95,mammoth,2009.0,"['Drama', 'Indie', 'World cinema']","['Denmark', 'Sweden', 'Germany']",0.5,3.0,3.0,"['Tagalog language', 'English', 'Thai']",2033946.0,1559776.0,0.7668718835209981,"['Sweden', 'Germany']",,0,3,3,0.16285935159914924
8808,"('Iceland',)",36021446,tt1447494,/m/0j_74dl,boberi,2010.0,"['Thriller', 'Mystery', 'Drama']",['Iceland'],,,,['Icelandic'],19037.0,19037.0,1.0,['Iceland'],Europe,1,1,1,0.13794235190038834
1096,"('United States of America', 'Canada')",619728,tt0398286,/m/02xbyr,tangled,2010.0,"['Computer Animation', 'Animation', 'Revisionist Fairy Tale', 'Musical', 'Fantasy', 'Comedy', 'Family Film', 'Romance Film']",['United States of America'],0.25,4.0,12.0,['English'],592462816.0,200821936.0,0.3389612488355725,"['United States of America', 'Canada']",North America,0,1,1,0.13794235190038834
8669,"('United Kingdom',)",34604303,tt1441951,/m/0h2jwqv,quartet,2012.0,"['Drama', 'Comedy']",['United Kingdom'],0.46153846153846156,6.0,7.0,['English'],56188762.0,12406069.0,0.22079270940335008,['United Kingdom'],Europe,1,1,1,0.14683949153258502
7830,"('United States of America', 'Canada')",26478702,tt1618399,/m/0bhbhly,the waiting room,2012.0,['Documentary'],['United States of America'],,,,['English'],244951.0,244951.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.14683949153258502
8048,"('Czech Republic',)",28330188,tt0406222,/m/0cnzydl,skritek,2005.0,['Comedy'],['Czech Republic'],0.2222222222222222,2.0,7.0,['Czech'],394766.0,376858.0,0.9546364175232923,['Czech Republic'],Europe,1,1,1,0.11766990042882075
1457,"('United States of America', 'Canada')",893808,tt0358082,/m/03mh94,robots,2005.0,"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']",['United States of America'],0.2727272727272727,6.0,16.0,['English'],262511490.0,128200012.0,0.48835962189693105,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
4879,"('United Kingdom',)",6395094,tt0301684,/m/0g3t6c,once upon a time in the midlands,2002.0,"['Romantic comedy', 'Indie', 'Comedy of manners', 'Comedy-drama', 'Action/Adventure', 'Drama', 'Comedy', 'Romance Film', 'Action']","['Netherlands', 'England', 'United Kingdom', 'Germany']",0.5,4.0,4.0,['English'],544512.0,202715.0,0.37228747943112367,['United Kingdom'],Europe,1,1,4,0.1318404358347781
2262,"('United States of America', 'Canada', 'Australia', 'France')",1595142,tt0280030,/m/05f7xf,return to never land,2002.0,"['Fantasy Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', 'Family Film']","['United States of America', 'Australia', 'Canada', 'France']",0.2,2.0,8.0,['English'],97234557.0,57421030.0,0.5905413854047795,"['United States of America', 'Canada', 'Australia', 'France']",,0,1,4,0.1318404358347781
6738,"('Spain',)",18216602,tt0780565,/m/04cwzbh,mataharis,2007.0,"['Ensemble Film', 'Detective fiction', 'Drama', 'Slice of life story', 'Detective']",['Spain'],0.4,4.0,6.0,['Spanish'],2065030.0,1904293.0,0.9221623898926408,['Spain'],Europe,1,1,1,0.12544976758228776
3288,"('United States of America', 'Canada')",2866230,tt0462229,/m/087sg6,code name: the cleaner,2007.0,"['Action/Adventure', 'Action', 'Comedy', 'Slapstick']",['United States of America'],0.4,4.0,6.0,['English'],10337477.0,8135024.0,0.7869448222230627,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
8697,"('United Kingdom',)",34980460,tt1606259,/m/0g4pl34,knuckle,2011.0,"['Biographical film', 'Drama', 'Documentary']","['Ireland', 'United Kingdom']",,,,['English'],24655.0,22008.0,0.8926384100588116,['United Kingdom'],Europe,1,1,2,0.15234737249929575
6616,"('United States of America', 'Canada', 'United Kingdom')",17260746,tt1242460,/m/0bs8s1p,we need to talk about kevin,2011.0,"['Thriller', 'Drama']","['United States of America', 'United Kingdom']",0.35,7.0,13.0,['English'],9232318.0,5257315.0,0.56944691463184,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.15234737249929575
7821,"('France',)",26375917,tt1188983,/m/07xgtc9,bellamy,2009.0,"['Thriller', 'Crime Fiction', 'Drama', 'World cinema', 'Crime Thriller']",['France'],0.5,4.0,4.0,['French'],3699141.0,2725242.0,0.736722931080486,['France'],Europe,1,1,1,0.13366608507984354
4331,"('United States of America', 'Canada')",5016250,tt0409459,/m/0czyxs,watchmen,2009.0,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Mystery', 'Drama', 'Film adaptation', 'Action']",['United States of America'],0.2702702702702703,10.0,27.0,['English'],185382813.0,107509799.0,0.5799340147028624,"['United States of America', 'Canada']",North America,0,1,1,0.13366608507984354
5867,"('Russia',)",11656901,tt0956299,/m/02rmyym,konservy,2007.0,['Action'],['Russia'],0.0,0.0,1.0,['Russian'],2157711.0,2069986.0,0.9593434894663836,['Russia'],Europe,1,1,1,0.12544976758228776
4245,"('United States of America', 'Canada')",4750927,tt0480242,/m/0cld7h,dan in real life,2007.0,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",['United States of America'],0.5555555555555556,10.0,8.0,['English'],68474305.0,47642963.0,0.6957787012223052,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
4085,"('Netherlands',)",4340578,tt0450440,/m/0bx_ym,ik omhels je met 1000 armen,2006.0,['Drama'],['Netherlands'],0.6,3.0,2.0,['Dutch'],403394.0,403394.0,1.0,['Netherlands'],Europe,1,1,1,0.12150618972278616
3411,"('United States of America', 'Canada')",3043270,tt0472186,/m/08mr53,the strange case of dr. jekyll and mr. hyde,2006.0,"['Monster movie', 'Horror', 'Psychological thriller']",['United States of America'],0.5,6.0,6.0,['English'],51721.0,24216.0,0.4682044044005336,"['United States of America', 'Canada']",North America,0,1,1,0.12150618972278616
590,"('United Kingdom',)",265975,tt0091954,/m/01ndgk,sid and nancy,1986.0,"['Tragedy', 'Indie', 'Punk rock', 'Addiction Drama', 'Cult', 'Musical', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",['United Kingdom'],0.4,4.0,6.0,['English'],2850707.0,24184.0,0.00848350952939043,['United Kingdom'],Europe,1,1,1,0.06255977483457459
3,"('United States of America', 'Canada')",3947,tt0090756,/m/0191n,blue velvet,1986.0,"['Thriller', 'Mystery', 'Crime Fiction']",['United States of America'],0.3333333333333333,5.0,10.0,['English'],8618766.0,8551228.0,0.9921638434086736,"['United States of America', 'Canada']",North America,0,1,1,0.06255977483457459
7268,"('France',)",22579448,tt0383025,/m/05zt60h,mensonges et trahisons et plus si affinites...,2004.0,['Romantic comedy'],['France'],0.0,0.0,1.0,[],4976547.0,4976547.0,1.0,['France'],Europe,1,0,1,0.11033799392411903
2550,"('United States of America', 'Canada')",1955110,tt0396240,/m/068p_4,superstar in a housedress,2004.0,"['Biographical film', 'Documentary']",['United States of America'],0.3333333333333333,2.0,4.0,[],28032.0,28032.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.11033799392411903
7818,"('France',)",26333526,tt1430110,/m/0bbx6_r,rapt,2009.0,"['Thriller', 'Drama', 'World cinema']",['France'],0.3333333333333333,5.0,10.0,['French'],2991936.0,2819097.0,0.9422317188602964,['France'],Europe,1,1,1,0.13366608507984354
4442,"('United States of America', 'Canada')",5278636,tt0838232,/m/0dc7hc,the pink panther 2,2009.0,"['Crime Fiction', 'Detective fiction', 'Crime Comedy', 'Detective', 'Action/Adventure', 'Mystery', 'Comedy', 'Family Film', 'Action', 'Slapstick']",['United States of America'],0.2,3.0,12.0,['English'],76025134.0,35922978.0,0.4725144976396885,"['United States of America', 'Canada']",North America,0,1,1,0.13366608507984354
6264,"('Denmark',)",14178577,tt0988106,/m/03cx0jb,karlas kabale,2007.0,"['Slice of life story', 'Comedy-drama', 'Childhood Drama', 'Holiday Film', 'Drama', 'Domestic Comedy']",['Denmark'],,,,['Danish'],1711260.0,1711260.0,1.0,['Denmark'],Europe,1,1,1,0.12544976758228776
3899,"('United States of America', 'Canada')",3997782,tt0460745,/m/0bbq_v,chaos theory,2007.0,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",['United States of America'],0.5714285714285714,4.0,3.0,['English'],289458.0,240476.0,0.8307802859136731,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
7475,"('France',)",24041333,tt1390405,/m/07l4z0p,les derniers jours du monde,2009.0,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",['France'],0.42857142857142855,3.0,4.0,['French'],600463.0,484344.0,0.8066175601161104,['France'],Europe,1,1,1,0.13366608507984354
5747,"('United States of America', 'Canada')",10812453,tt0892782,/m/02qqs_k,monsters vs. aliens,2009.0,"['Science Fiction', 'Adventure', ""Children's/Family"", 'Computer Animation', 'Creature Film', 'Animation', 'Comedy', 'Monster', 'Family Film', 'Action']",['United States of America'],0.2,4.0,16.0,['English'],378589343.0,198351526.0,0.5239226345576241,"['United States of America', 'Canada']",North America,0,1,1,0.13366608507984354
2894,"('United Kingdom',)",2342514,tt0382189,/m/0753hp,my summer of love,2004.0,"['LGBT', 'Coming of age', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film']",['United Kingdom'],0.5,3.0,3.0,['English'],2766976.0,551872.0,0.19944950733219224,['United Kingdom'],Europe,1,1,1,0.11393902414204478
1425,"('United States of America', 'Canada')",871056,tt0381707,/m/03k9bl,white chicks,2004.0,"['LGBT', 'Buddy film', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action', 'Slapstick']",['United States of America'],0.5555555555555556,10.0,8.0,['English'],113100873.0,70831760.0,0.6262706743209666,"['United States of America', 'Canada']",North America,0,1,1,0.11393902414204478
5786,"('United States of America', 'Canada')",11088642,tt0040897,/m/02q_ncg,the treasure of the sierra madre,1948.0,"['Action/Adventure', 'Western', 'Drama', 'Adventure', 'Black-and-white']",['United States of America'],0.0,0.0,7.0,"['English', 'Spanish']",5014000.0,5014000.0,1.0,"['United States of America', 'Canada']",North America,0,2,1,0.017030796184636144
